#WordCnt                     T64
#BeginData
0x0070        0x0000000000000000
0x0071        0x0000000000000000
0x0072        0x0000000000000000
0x0073        0x0000000000000000
0x0074        0x0000000000000000
0x0075        0x0000000000000000
0x0076        0x0000000000000000
0x0077        0x0000000000000000
0x0078        0x0000000000000000
0x0079        0x0000000000000000
0x007a        0x0000000000000000
0x007b        0x0000000000000000
0x007c        0x0000000000000000
0x007d        0x0000000000000000
0x007e        0x0000000000000000
0x007f        0x0000000000000000
0x0080        0x0000000000000000
0x0081        0x0000000000000000
0x0082        0x0000000000000000
0x0083        0x0000000000000000
0x0084        0x0000000000000000
0x0085        0x0000000000000000
0x0086        0x0000000000000000
0x0087        0x0000000000000000
0x0088        0x0000000000000000
0x0089        0x0000000000000000
0x008a        0x0000000000000000
0x008b        0x0000000000000000
0x008c        0x0000000000000000
0x008d        0x0000000000000000
0x008e        0x0000000000000000
0x008f        0x0000000000000000
0x0090        0x0000000000000000
0x0091        0x0000000000000000
0x0092        0x0000000000000000
0x0093        0x0000000000000000
0x0094        0x0000000000000000
0x0095        0x0000000000000000
0x0096        0x0000000000000000
0x0097        0x0000000000000000
0x0098        0x0000000000000000
0x0099        0x0000000000000000
0x009a        0x0000000000000000
0x009b        0x0000000000000000
0x009c        0x0000000000000000
0x009d        0x0000000000000000
0x009e        0x0000000000000000
0x009f        0x0000000000000000
0x00a0        0x0000000000000000
0x00a1        0x0000000000000000
0x00a2        0x0000000000000000
0x00a3        0x0000000000000000
0x00a4        0x0000000000000000
0x00a5        0x0000000000000000
0x00a6        0x0000000000000000
0x00a7        0x0000000000000000
0x00a8        0x0000000000000000
0x00a9        0x0000000000000000
0x00aa        0x0000000000000000
0x00ab        0x0000000000000000
0x00ac        0x0000000000000000
0x00ad        0x0000000000000000
0x00ae        0x0000000000000000
0x00af        0x0000000000000000
0x00b0        0x0000000000000000
0x00b1        0x0000000000000000
0x00b2        0x0000000000000000
0x00b3        0x0000000000000000
0x00b4        0x0000000000000000
0x00b5        0x0000000000000000
0x00b6        0x0000000000000000
0x00b7        0x0000000000000000
0x00b8        0x0000000000000000
0x00b9        0x0000000000000000
0x00ba        0x0000000000000000
0x00bb        0x0000000000000000
0x00bc        0x0000000000000000
0x00bd        0x0000000000000000
0x00be        0x0000000000000000
0x00bf        0x0000000000000000
0x00c0        0x0000000000000000
0x00c1        0x0000000000000000
0x00c2        0x0000000000000000
0x00c3        0x0000000000000000
0x00c4        0x0000000000000000
0x00c5        0x0000000000000000
0x00c6        0x0000000000000000
0x00c7        0x0000000000000000
0x00c8        0x0000000000000000
0x00c9        0x0000000000000000
0x00ca        0x0000000000000000
0x00cb        0x0000000000000000
0x00cc        0x0000000000000000
0x00cd        0x0000000000000000
0x00ce        0x0000000000000000
0x00cf        0x0000000000000000
0x00d0        0x0000000000000000
0x00d1        0x0000000000000000
0x00d2        0x0000000000000000
0x00d3        0x0000000000000000
0x00d4        0x0000000000000000
0x00d5        0x0000000000000000
0x00d6        0x0000000000000000
0x00d7        0x0000000000000000
0x00d8        0x0000000000000000
0x00d9        0x0000000000000000
0x00da        0x0000000000000000
0x00db        0x0000000000000000
0x00dc        0x0000000000000000
0x00dd        0x0000000000000000
0x00de        0x0000000000000000
0x00df        0x0000000000000000
0x00e0        0x0000000000000000
0x00e1        0x0000000000000000
0x00e2        0x0000000000000000
0x00e3        0x0000000000000000
0x00e4        0x0000000000000000
0x00e5        0x0000000000000000
0x00e6        0x0000000000000000
0x00e7        0x0000000000000000
0x00e8        0x0000000000000000
0x00e9        0x0000000000000000
0x00ea        0x0000000000000000
0x00eb        0x0000000000000000
0x00ec        0x0000000000000000
0x00ed        0x0000000000000000
0x00ee        0x0000000000000000
0x00ef        0x0000000000000000
0x00f0        0x0000000000000000
0x00f1        0x0000000000000000
0x00f2        0x0000000000000000
0x00f3        0x0000000000000000
0x00f4        0x0000000000000000
0x00f5        0x0000000000000000
0x00f6        0x0000000000000000
0x00f7        0x0000000000000000
0x00f8        0x0000000000000000
0x00f9        0x0000000000000000
0x00fa        0x0000000000000000
0x00fb        0x0000000000000000
0x00fc        0x0000000000000000
0x00fd        0x0000000000000000
0x00fe        0x0000000000000000
0x00ff        0x0000000000000000
0x0100        0x0000000000000000
0x0101        0x0000000000000000
0x0102        0x0000000000000000
0x0103        0x0000000000000000
0x0104        0x0000000000000000
0x0105        0x0000000000000000
0x0106        0x0000000000000000
0x0107        0x0000000000000000
0x0108        0x0000000000000000
0x0109        0x0000000000000000
0x010a        0x0000000000000000
0x010b        0x0000000000000000
0x010c        0x0000000000000000
0x010d        0x0000000000000000
0x010e        0x0000000000000000
0x010f        0x0000000000000000
0x0110        0x0000000000000000
0x0111        0x0000000000000000
0x0112        0x0000000000000000
0x0113        0x0000000000000000
0x0114        0x0000000000000000
0x0115        0x0000000000000000
0x0116        0x0000000000000000
0x0117        0x0000000000000000
0x0118        0x0000000000000000
0x0119        0x0000000000000000
0x011a        0x0000000000000000
0x011b        0x0000000000000000
0x011c        0x0000000000000000
0x011d        0x0000000000000000
0x011e        0x0000000000000000
0x011f        0x0000000000000000
0x0120        0x0000000000000000
0x0121        0x0000000000000000
0x0122        0x0000000000000000
0x0123        0x0000000000000000
0x0124        0x0000000000000000
0x0125        0x0000000000000000
0x0126        0x0000000000000000
0x0127        0x0000000000000000
0x0128        0x0000000000000000
0x0129        0x0000000000000000
0x012a        0x0000000000000000
0x012b        0x0000000000000000
0x012c        0x0000000000000000
0x012d        0x0000000000000000
0x012e        0x0000000000000000
0x012f        0x0000000000000000
0x0130        0x0000000000000000
0x0131        0x0000000000000000
0x0132        0x0000000000000000
0x0133        0x0000000000000000
0x0134        0x0000000000000000
0x0135        0x0000000000000000
0x0136        0x0000000000000000
0x0137        0x0000000000000000
0x0138        0x0000000000000000
0x0139        0x0000000000000000
0x013a        0x0000000000000000
0x013b        0x0000000000000000
0x013c        0x0000000000000000
0x013d        0x0000000000000000
0x013e        0x0000000000000000
0x013f        0x0000000000000000
0x0140        0x0000000000000000
0x0141        0x0000000000000000
0x0142        0x0000000000000000
0x0143        0x0000000000000000
0x0144        0x0000000000000000
0x0145        0x0000000000000000
0x0146        0x0000000000000000
0x0147        0x0000000000000000
0x0148        0x0000000000000000
0x0149        0x0000000000000000
0x014a        0x0000000000000000
0x014b        0x0000000000000000
0x014c        0x0000000000000000
0x014d        0x0000000000000000
0x014e        0x0000000000000000
0x014f        0x0000000000000000
0x0150        0x0000000000000000
0x0151        0x0000000000000000
0x0152        0x0000000000000000
0x0153        0x0000000000000000
0x0154        0x0000000000000000
0x0155        0x0000000000000000
0x0156        0x0000000000000000
0x0157        0x0000000000000000
0x0158        0x0000000000000000
0x0159        0x0000000000000000
0x015a        0x0000000000000000
0x015b        0x0000000000000000
0x015c        0x0000000000000000
0x015d        0x000000C2C8D81AC1
0x015e        0x0000000000000000
0x015f        0x00000FCE44501381
0x0160        0x0000000000000000
0x0161        0x000002BA667E1281
0x0162        0x0000000000000000
0x0163        0x0000025570A01121
0x0164        0x0000000000000000
0x0165        0x00000FE7D5D210F1
0x0166        0x0000000000000000
0x0167        0x000002C1B6720E51
0x0168        0x0000000000000000
0x0169        0x000001402A2E0601
0x016a        0x0000000000000000
0x016b        0x000001F35B120521
0x016c        0x0000000000000000
0x016d        0x00000E60DEEE0491
0x016e        0x0000000000000000
0x016f        0x00000DCA136C0471
0x0170        0x0000000000000000
0x0171        0x000002696AEE03B1
0x0172        0x0000000000000000
0x0173        0x00000EE7D94A0371
0x0174        0x0000000000000000
0x0175        0x0000000000000000
0x0176        0x0000000000000000
0x0177        0x000000BE88AA1C31
0x0178        0x0000000000000000
0x0179        0x0000028B73781B71
0x017a        0x0000000000000000
0x017b        0x000002B626C21391
0x017c        0x0000000000000000
0x017d        0x00000FCB844412E1
0x017e        0x0000000000000000
0x017f        0x00000FE7D5D210F1
0x0180        0x0000000000000000
0x0181        0x000001402A2E0601
0x0182        0x0000000000000000
0x0183        0x000001D41B1205E1
0x0184        0x0000000000000000
0x0185        0x00000E67DCD80531
0x0186        0x0000000000000000
0x0187        0x00000DAF11BC0501
0x0188        0x0000000000000000
0x0189        0x00000E1F44CC0351
0x018a        0x0000000000000000
0x018b        0x000000F635BC0331
0x018c        0x0000000000000000
0x018d        0x00000DE6B45C0271
0x018e        0x0000000000000000
0x018f        0x0000000000000000
0x0190        0x0000000000000000
0x0191        0x0000000000000000
0x0192        0x0000000000000000
0x0193        0x0000014A08441501
0x0194        0x0000000000000000
0x0195        0x0000017BEF120B21
0x0196        0x0000000000000000
0x0197        0x00000EBA7F4A0901
0x0198        0x0000000000000000
0x0199        0x00000271D17808D1
0x019a        0x0000000000000000
0x019b        0x0000018A353E0551
0x019c        0x0000000000000000
0x019d        0x00000DE0EF8E04E1
0x019e        0x0000000000000000
0x019f        0x000001F782C204E1
0x01a0        0x0000000000000000
0x01a1        0x000002402E5C0471
0x01a2        0x0000000000000000
0x01a3        0x0000031290000471
0x01a4        0x0000000000000000
0x01a5        0x00000D1844A00451
0x01a6        0x0000000000000000
0x01a7        0x00000EE9593E02F1
0x01a8        0x0000000000000000
0x01a9        0x000002FEA86602F1
0x01aa        0x0000000000000000
0x01ab        0x0000000000000000
0x01ac        0x0000000000000000
0x01ad        0x0000014FC83815A1
0x01ae        0x0000000000000000
0x01af        0x00000182F0C20DA1
0x01b0        0x0000000000000000
0x01b1        0x0000029551280A51
0x01b2        0x0000000000000000
0x01b3        0x00000ED13F6C09A1
0x01b4        0x0000000000000000
0x01b5        0x00000DE0EF8E04E1
0x01b6        0x0000000000000000
0x01b7        0x000002402E5C0471
0x01b8        0x0000000000000000
0x01b9        0x00000D1844A00451
0x01ba        0x0000000000000000
0x01bb        0x000001EF019A0441
0x01bc        0x0000000000000000
0x01bd        0x00000F872EA003C1
0x01be        0x0000000000000000
0x01bf        0x00000EE9593E02F1
0x01c0        0x0000000000000000
0x01c1        0x000002FEA86602F1
0x01c2        0x0000000000000000
0x01c3        0x00000D02F80002F1
0x01c4        0x0000000000000000
0x01c5        0x0000000000000000
0x01c6        0x0000000000000000
0x01c7        0x0000000000000000
0x01c8        0x0000000000000000
0x01c9        0x00000FC1856C1501
0x01ca        0x0000000000000000
0x01cb        0x000001BBDB280B61
0x01cc        0x0000000000000000
0x01cd        0x0000013072940901
0x01ce        0x0000000000000000
0x01cf        0x00000FEDA3D20711
0x01d0        0x0000000000000000
0x01d1        0x000001F07CB605A1
0x01d2        0x0000000000000000
0x01d3        0x000002C5F18E0581
0x01d4        0x0000000000000000
0x01d5        0x000001B1DDEA0551
0x01d6        0x0000000000000000
0x01d7        0x0000011B2BC80491
0x01d8        0x0000000000000000
0x01d9        0x00000E66A9060421
0x01da        0x0000000000000000
0x01db        0x00000DAC03600401
0x01dc        0x0000000000000000
0x01dd        0x00000D9DEC000401
0x01de        0x0000000000000000
0x01df        0x00000EDDD12803D1
0x01e0        0x0000000000000000
0x01e1        0x0000000000000000
0x01e2        0x0000000000000000
0x01e3        0x00000FC1856C1501
0x01e4        0x0000000000000000
0x01e5        0x000001B91BD20E61
0x01e6        0x0000000000000000
0x01e7        0x0000012C31BC0A31
0x01e8        0x0000000000000000
0x01e9        0x00000FEDA3D20711
0x01ea        0x0000000000000000
0x01eb        0x0000020A3C2E0661
0x01ec        0x0000000000000000
0x01ed        0x00000E08AA660621
0x01ee        0x0000000000000000
0x01ef        0x000002C5F18E0581
0x01f0        0x0000000000000000
0x01f1        0x00000D91043804E1
0x01f2        0x0000000000000000
0x01f3        0x00000EDDD12803D1
0x01f4        0x0000000000000000
0x01f5        0x000002FBD25A02F1
0x01f6        0x0000000000000000
0x01f7        0x00000062573402B1
0x01f8        0x0000000000000000
0x01f9        0x00000D96DDA40271
0x01fa        0x0000000000000000
0x01fb        0x0000000000000000
0x01fc        0x0000000000000000
0x01fd        0x0000000000000000
0x01fe        0x0000000000000000
0x01ff        0x000000C8B73E1D21
0x0200        0x0000000000000000
0x0201        0x00000E56DD061931
0x0202        0x0000000000000000
0x0203        0x0000026DB8AA17A1
0x0204        0x0000000000000000
0x0205        0x000001761F4A0A01
0x0206        0x0000000000000000
0x0207        0x00000D27E3820571
0x0208        0x0000000000000000
0x0209        0x0000023A71560571
0x020a        0x0000000000000000
0x020b        0x000002ED92CC0561
0x020c        0x0000000000000000
0x020d        0x00000FFA502E04E1
0x020e        0x0000000000000000
0x020f        0x00000F653B3E0441
0x0210        0x0000000000000000
0x0211        0x00000D47045C03F1
0x0212        0x0000000000000000
0x0213        0x0000017BC1F403C1
0x0214        0x0000000000000000
0x0215        0x00000D05FF9A03B1
0x0216        0x0000000000000000
0x0217        0x0000000000000000
0x0218        0x0000000000000000
0x0219        0x000000C8B73E1D21
0x021a        0x0000000000000000
0x021b        0x00000E5DDD1C19F1
0x021c        0x0000000000000000
0x021d        0x0000026C38381951
0x021e        0x0000000000000000
0x021f        0x000001819F4A0A71
0x0220        0x0000000000000000
0x0221        0x00000205EE8805E1
0x0222        0x0000000000000000
0x0223        0x00000D2680B60591
0x0224        0x0000000000000000
0x0225        0x000002ED92CC0561
0x0226        0x0000000000000000
0x0227        0x00000D4BA38E0541
0x0228        0x0000000000000000
0x0229        0x00000F943D3E04F1
0x022a        0x0000000000000000
0x022b        0x00000FFA502E04E1
0x022c        0x0000000000000000
0x022d        0x0000017BC1F403C1
0x022e        0x0000000000000000
0x022f        0x0000011C8BC80391
0x0230        0x0000000000000000
0x0231        0x0000000000000000
0x0232        0x0000000000000000
0x0233        0x0000000000000000
0x0234        0x0000000000000000
0x0235        0x0000016AD0445641
0x0236        0x0000000000000000
0x0237        0x000001112E5C1DF1
0x0238        0x0000000000000000
0x0239        0x00000F9B3A0C17E1
0x023a        0x0000000000000000
0x023b        0x00000C9868721321
0x023c        0x0000000000000000
0x023d        0x00000E8FF3341061
0x023e        0x0000000000000000
0x023f        0x00000DA6A3F40F51
0x0240        0x0000000000000000
0x0241        0x00000145C78E0E61
0x0242        0x0000000000000000
0x0243        0x0000023E900C0DE1
0x0244        0x0000000000000000
0x0245        0x00000F652CCC0D21
0x0246        0x0000000000000000
0x0247        0x00000102E8CC0BC1
0x0248        0x0000000000000000
0x0249        0x00000D3D6EFA0B51
0x024a        0x0000000000000000
0x024b        0x00000DBEAD780B51
0x024c        0x0000000000000000
0x024d        0x0000000000000000
0x024e        0x0000000000000000
0x024f        0x0000017D502E6501
0x0250        0x0000000000000000
0x0251        0x0000010CEDA62C71
0x0252        0x0000000000000000
0x0253        0x00000F94393E1AD1
0x0254        0x0000000000000000
0x0255        0x00000CB4E9A61831
0x0256        0x0000000000000000
0x0257        0x00000EAAF25C1611
0x0258        0x0000000000000000
0x0259        0x00000DA3AC441131
0x025a        0x0000000000000000
0x025b        0x00000D99A3A60D01
0x025c        0x0000000000000000
0x025d        0x00000139076C0C61
0x025e        0x0000000000000000
0x025f        0x00000F6AEC440AB1
0x0260        0x0000000000000000
0x0261        0x00000C8B910607B1
0x0262        0x0000000000000000
0x0263        0x0000025DFB120601
0x0264        0x0000000000000000
0x0265        0x00000D23BBB00551
0x0266        0x0000000000000000
0x0267        0x0000000000000000
0x0268        0x0000000000000000
0x0269        0x0000000000000000
0x026a        0x0000000000000000
0x026b        0x00000052B7602E11
0x026c        0x0000000000000000
0x026d        0x0000016259061B11
0x026e        0x0000000000000000
0x026f        0x0000010E4C001961
0x0270        0x0000000000000000
0x0271        0x0000009542CC07D1
0x0272        0x0000000000000000
0x0273        0x000000D9A2000691
0x0274        0x0000000000000000
0x0275        0x00000F56F1F404E1
0x0276        0x0000000000000000
0x0277        0x00000D6F0BBC04E1
0x0278        0x0000000000000000
0x0279        0x00000E01B47204B1
0x027a        0x0000000000000000
0x027b        0x0000018030720461
0x027c        0x0000000000000000
0x027d        0x00000E986A380391
0x027e        0x0000000000000000
0x027f        0x000002FD4C660371
0x0280        0x0000000000000000
0x0281        0x000003046B6002B1
0x0282        0x0000000000000000
0x0283        0x0000000000000000
0x0284        0x0000000000000000
0x0285        0x0000004FF7562EC1
0x0286        0x0000000000000000
0x0287        0x000001088B781B61
0x0288        0x0000000000000000
0x0289        0x0000016259061B11
0x028a        0x0000000000000000
0x028b        0x000000D9A2000691
0x028c        0x0000000000000000
0x028d        0x0000008441BC05C1
0x028e        0x0000000000000000
0x028f        0x000002F60E440531
0x0290        0x0000000000000000
0x0291        0x00000F4FF15604C1
0x0292        0x0000000000000000
0x0293        0x00000E01B47204B1
0x0294        0x0000000000000000
0x0295        0x00000D800A8804A1
0x0296        0x0000000000000000
0x0297        0x0000018030720461
0x0298        0x0000000000000000
0x0299        0x000002AF29340461
0x029a        0x0000000000000000
0x029b        0x00000E986A380391
0x029c        0x0000000000000000
0x029d        0x0000000000000000
0x029e        0x0000000000000000
0x029f        0x0000000000000000
0x02a0        0x0000000000000000
0x02a1        0x000000C5F1281431
0x02a2        0x0000000000000000
0x02a3        0x000000A253DE12C1
0x02a4        0x0000000000000000
0x02a5        0x00000DAF31560721
0x02a6        0x0000000000000000
0x02a7        0x00000E56DDF40521
0x02a8        0x0000000000000000
0x02a9        0x000002B6366604E1
0x02aa        0x0000000000000000
0x02ab        0x00000D9552660471
0x02ac        0x0000000000000000
0x02ad        0x00000237BFDE0441
0x02ae        0x0000000000000000
0x02af        0x000001A516FA0421
0x02b0        0x0000000000000000
0x02b1        0x000002D43CE403F1
0x02b2        0x0000000000000000
0x02b3        0x00000D0195340371
0x02b4        0x0000000000000000
0x02b5        0x00000F20DF560371
0x02b6        0x0000000000000000
0x02b7        0x00000037B7C80361
0x02b8        0x0000000000000000
0x02b9        0x0000000000000000
0x02ba        0x0000000000000000
0x02bb        0x000000BEB1781531
0x02bc        0x0000000000000000
0x02bd        0x000000AAD3EA1351
0x02be        0x0000000000000000
0x02bf        0x00000D9F702E0861
0x02c0        0x0000000000000000
0x02c1        0x000002A53AFA0771
0x02c2        0x0000000000000000
0x02c3        0x00000E845E220631
0x02c4        0x0000000000000000
0x02c5        0x00000D5993820511
0x02c6        0x0000000000000000
0x02c7        0x00000FDCBF340491
0x02c8        0x0000000000000000
0x02c9        0x000001B6171C0461
0x02ca        0x0000000000000000
0x02cb        0x00000156C13E0361
0x02cc        0x0000000000000000
0x02cd        0x00000F224EA002B1
0x02ce        0x0000000000000000
0x02cf        0x00000081A4440271
0x02d0        0x0000000000000000
0x02d1        0x00000D1866AA0271
0x02d2        0x0000000000000000
0x02d3        0x0000000000000000
0x02d4        0x0000000000000000
0x02d5        0x0000000000000000
0x02d6        0x0000000000000000
0x02d7        0x000001ADB4D82551
0x02d8        0x0000000000000000
0x02d9        0x00000E8453282421
0x02da        0x0000000000000000
0x02db        0x000000F92D5613C1
0x02dc        0x0000000000000000
0x02dd        0x0000006250FA0531
0x02de        0x0000000000000000
0x02df        0x00000DB3533E0501
0x02e0        0x0000000000000000
0x02e1        0x00000E18439A0491
0x02e2        0x0000000000000000
0x02e3        0x000001BBDAE40421
0x02e4        0x0000000000000000
0x02e5        0x0000012D978E0401
0x02e6        0x0000000000000000
0x02e7        0x00000FB4954A0361
0x02e8        0x0000000000000000
0x02e9        0x00000F14166602B1
0x02ea        0x0000000000000000
0x02eb        0x00000085F58202B1
0x02ec        0x0000000000000000
0x02ed        0x00000E819C720231
0x02ee        0x0000000000000000
0x02ef        0x0000000000000000
0x02f0        0x0000000000000000
0x02f1        0x00000E80133425E1
0x02f2        0x0000000000000000
0x02f3        0x000001ADB4D82551
0x02f4        0x0000000000000000
0x02f5        0x000000F92D5613C1
0x02f6        0x0000000000000000
0x02f7        0x0000003612160641
0x02f8        0x0000000000000000
0x02f9        0x00000E1F45060621
0x02fa        0x0000000000000000
0x02fb        0x0000017E99780571
0x02fc        0x0000000000000000
0x02fd        0x00000085F58202B1
0x02fe        0x0000000000000000
0x02ff        0x00000E819C720231
0x0300        0x0000000000000000
0x0301        0x00000D8194AA0231
0x0302        0x0000000000000000
0x0303        0x0000021569BC0231
0x0304        0x0000000000000000
0x0305        0x00000F63AB4A01F1
0x0306        0x0000000000000000
0x0307        0x000002EACFC801F1
0x0308        0x0000000000000000
0x0309        0x0000000000000000
0x030a        0x0000000000000000
0x030b        0x0000000000000000
0x030c        0x0000000000000000
0x030d        0x00000E71CFEA2A41
0x030e        0x0000000000000000
0x030f        0x00000DBA748822D1
0x0310        0x0000000000000000
0x0311        0x00000E19A22E21A1
0x0312        0x0000000000000000
0x0313        0x00000D96C8D814D1
0x0314        0x0000000000000000
0x0315        0x00000F3BEF8206D1
0x0316        0x0000000000000000
0x0317        0x00000D19847E0541
0x0318        0x0000000000000000
0x0319        0x0000015CA7820271
0x031a        0x0000000000000000
0x031b        0x00000292842E0231
0x031c        0x0000000000000000
0x031d        0x00000EA947EA0231
0x031e        0x0000000000000000
0x031f        0x0000000000000000
0x0320        0x0000000000000000
0x0321        0x0000000000000000
0x0322        0x0000000000000000
0x0323        0x0000000000000000
0x0324        0x0000000000000000
0x0325        0x0000000000000000
0x0326        0x0000000000000000
0x0327        0x00000E6F0FD22AA1
0x0328        0x0000000000000000
0x0329        0x00000DBA748822D1
0x032a        0x0000000000000000
0x032b        0x00000E19A22E21A1
0x032c        0x0000000000000000
0x032d        0x00000D8708441691
0x032e        0x0000000000000000
0x032f        0x00000F3BEF8206D1
0x0330        0x0000000000000000
0x0331        0x0000015CA7820271
0x0332        0x0000000000000000
0x0333        0x00000292842E0231
0x0334        0x0000000000000000
0x0335        0x00000EA947EA0231
0x0336        0x0000000000000000
0x0337        0x0000000000000000
0x0338        0x0000000000000000
0x0339        0x0000000000000000
0x033a        0x0000000000000000
0x033b        0x0000000000000000
0x033c        0x0000000000000000
0x033d        0x0000000000000000
0x033e        0x0000000000000000
0x033f        0x0000000000000000
0x0340        0x0000000000000000
0x0341        0x0000000000000000
0x0342        0x0000000000000000
0x0343        0x00000016C2D81201
0x0344        0x0000000000000000
0x0345        0x000002CCEB0610B1
0x0346        0x0000000000000000
0x0347        0x0000031F57F40F01
0x0348        0x0000000000000000
0x0349        0x000000D56C160A61
0x034a        0x0000000000000000
0x034b        0x00000D54293E0581
0x034c        0x0000000000000000
0x034d        0x000002987A940471
0x034e        0x0000000000000000
0x034f        0x00000F5284720431
0x0350        0x0000000000000000
0x0351        0x0000016AEF3E0391
0x0352        0x0000000000000000
0x0353        0x0000016C05DE0391
0x0354        0x0000000000000000
0x0355        0x00000D543BC80381
0x0356        0x0000000000000000
0x0357        0x00000ED56E5C0331
0x0358        0x0000000000000000
0x0359        0x000002F352AA02F1
0x035a        0x0000000000000000
0x035b        0x0000000000000000
0x035c        0x0000000000000000
0x035d        0x0000000702FA1331
0x035e        0x0000000000000000
0x035f        0x000002CCEB0610B1
0x0360        0x0000000000000000
0x0361        0x0000031417BC1051
0x0362        0x0000000000000000
0x0363        0x000000E6AC660B61
0x0364        0x0000000000000000
0x0365        0x00000D7A69340731
0x0366        0x0000000000000000
0x0367        0x00000259BA7E0601
0x0368        0x0000000000000000
0x0369        0x00000D8739820451
0x036a        0x0000000000000000
0x036b        0x0000016C05DE0391
0x036c        0x0000000000000000
0x036d        0x00000E82DE940391
0x036e        0x0000000000000000
0x036f        0x000001EF1F3E0381
0x0370        0x0000000000000000
0x0371        0x00000ED56E5C0331
0x0372        0x0000000000000000
0x0373        0x000002FE8E5A0231
0x0374        0x0000000000000000
0x0375        0x0000000000000000
0x0376        0x0000000000000000
0x0377        0x0000000000000000
0x0378        0x0000000000000000
0x0379        0x0000035987A41361
0x037a        0x0000000000000000
0x037b        0x00000EEF2CE40C61
0x037c        0x0000000000000000
0x037d        0x0000024CE27E0B31
0x037e        0x0000000000000000
0x037f        0x00000F7D7DB00A61
0x0380        0x0000000000000000
0x0381        0x0000016DBA440691
0x0382        0x0000000000000000
0x0383        0x000000BBF6440571
0x0384        0x0000000000000000
0x0385        0x00000D8A294A0551
0x0386        0x0000000000000000
0x0387        0x000001A3BF600491
0x0388        0x0000000000000000
0x0389        0x00000274874A0471
0x038a        0x0000000000000000
0x038b        0x0000028FD4AA0461
0x038c        0x0000000000000000
0x038d        0x00000F67CED80461
0x038e        0x0000000000000000
0x038f        0x00000D9855560421
0x0390        0x0000000000000000
0x0391        0x0000000000000000
0x0392        0x0000000000000000
0x0393        0x0000034A079A14B1
0x0394        0x0000000000000000
0x0395        0x00000EEAECCC0CE1
0x0396        0x0000000000000000
0x0397        0x0000013EB9EA0C11
0x0398        0x0000000000000000
0x0399        0x0000024CE2FA0BF1
0x039a        0x0000000000000000
0x039b        0x00000F7D7DB00A61
0x039c        0x0000000000000000
0x039d        0x00000D65290605C1
0x039e        0x0000000000000000
